videoId,title,description,channelTitle,publishedAt,videoId
IPYszm6cPaQ,Sen. Bernie Sanders: A $14/hr minimum wage ‘is not going to do it’,"It has been well over a decade since there has been a federal minimum wage increase, even with the major jump in inflation and ...",MSNBC,2023-01-30T01:00:05Z,IPYszm6cPaQ
Tx1ToSWYHjo,Sen. Bernie Sanders on State of the Union: Full Interview,"Sen. Bernie Sanders discussed his exchanges with Hillary Clinton, his strategy to win Wisconsin, and more in an interview with ...",CNN,2016-04-03T14:52:00Z,Tx1ToSWYHjo
KdB7z8AQ_u0,Sen. Bernie Sanders on State of the Union - Full Interview,"In an interview with Jake Tapper, Sen. Bernie Sanders discusses the super delegate system, the Clinton Foundation and more.",CNN,2016-06-05T17:27:42Z,KdB7z8AQ_u0
lIpnJqJPpuY,Sen. Bernie Sanders on State of the Union: Full Interview,"Sen. Bernie Sanders discusses his new poll numbers and his view that the new information about Hillary Clinton's emails is ""very ...",CNN,2016-01-31T15:54:27Z,lIpnJqJPpuY
eiKwcEiyk3I,Bernie Sanders says it&#39;s time to tell the people &#39;Congress is listening&#39;,CNN's Anderson Cooper discusses the looming House vote on Biden's $1.2 trillion Senate-passed infrastructure bill with Sen.,CNN,2021-09-30T14:12:23Z,eiKwcEiyk3I
NCQ_P8-L4Qg,Sen. Bernie Sanders on State of the Union: Full Interview,"Sen. Bernie Sanders discussed Hillary Clinton's fundraiser with George Clooney, meeting the Pope, and his position on guns in ...",CNN,2016-04-17T15:08:27Z,NCQ_P8-L4Qg
fMy6M4tnKUg,Sen. Bernie Sanders for President?,Wolf Blitzer asks Sen. Bernie Sanders if he agrees with Obama's ISIS strategy & when he will announce if he's running in 2016.,CNN,2014-09-16T23:26:49Z,fMy6M4tnKUg
iBvqdsZK4yU,Sen. Bernie Sanders on State of the Union: Full Interview,"Sen. Bernie Sanders discussed gun control, his plan to defeat Clinton in Iowa, and more in a State of the Union interview with ...",CNN,2016-01-03T15:21:55Z,iBvqdsZK4yU
M1deZgAE4aM,Bernie Sanders full interview,Bernie Sanders talks to Jake Tapper about Trump's tax returns and leaked audio from a February Clinton fundraiser in which she ...,CNN,2016-10-02T15:12:55Z,M1deZgAE4aM
IlFo-lreQVY,Bernie Sanders and Chris Wallace Get Into Debate About Family Members,Chris Wallace and Senator Bernie Sanders debate about income inequality and oligarchy. Ana Kasparian and Cenk Uygur ...,The Young Turks,2023-05-02T02:45:01Z,IlFo-lreQVY
oeBvv7TZH70,(Democratic Debate) Bernie Sanders full CNN interview,Democratic Presidential candidate Bernie Sanders explains why he's fed up with talking about Hillary Clinton's emails and ...,CNN,2015-10-14T12:46:27Z,oeBvv7TZH70
wykQIedCeGs,JUST IN: Bernie Sanders Defends Reconciliation Bill As Moderates Seek To Reduce Overall Cost,Sen. Bernie Sanders (I-VT) holds a press conference about the reconciliation bill. Stay Connected Forbes on Facebook: ...,Forbes Breaking News,2021-10-06T19:41:53Z,wykQIedCeGs
EUKrJ2oG2L0,Bernie Sanders: Iowa shows we started in &#39;forceful w...,Democratic presidential candidate Bernie Sanders speaks to CNN early in the morning upon arriving in New Hampshire.,CNN,2016-02-02T11:06:25Z,EUKrJ2oG2L0
13JyLUvQw64,Bernie Sanders: U.S. Cannot Act &#39;Unilaterally&#39; In Syria (Full Interview) | Meet The Press | NBC News,"Sen. Bernie Sanders (I-Vt.) tells Chuck Todd that the United States runs the risk of getting involved in ""perpetual warfare"" if they ...",NBC News,2017-04-10T13:07:57Z,13JyLUvQw64
qK94cwwQIxM,Bernie Sanders praises Trump&#39;s meetings with Kim Jong Un,"After criticizing President Trump on several occasions, presidential candidate Bernie Sanders praised Trump's summits with North ...",CNN,2019-02-26T04:44:20Z,qK94cwwQIxM
4OU7UWCbXbI,Bernie: Americans shouldn&#39;t have to go deeply in debt to get an education,"Sen. Bernie Sanders on the need for student loan debt relief: “Young people should not have to go deeply in debt, put themselves ...",MSNBC,2023-03-01T03:00:05Z,4OU7UWCbXbI
5lutF914rcs,Bernie Sanders rips Trump (Entire CNN interview),"Sen. Bernie Sanders weighed in on President Trump's travel ban, Trump clashing with the media and controversy surrounding ...",CNN,2017-02-11T02:02:26Z,5lutF914rcs
